ur_id,block,rating,lastKeypress,RPAmp,id,burstcount,betamedian,betamean,startlast,endlast,amplast,durlast
4,4,6,3.37249923092895,-1.48687887191772,4,2,1.99235355854034,2.05639410018921,78,95,3.88179922103882,18
4,4,1,2.07200101172202,-34.7256546020508,4,1,1.73963022232056,1.8687744140625,106,112,1.78305613994598,7
4,4,6,2.20549989907886,-55.5120506286621,4,1,1.82811379432678,1.89066028594971,4,12,5.08772659301758,9
4,4,0,2.7728536259383,-2.83957028388977,4,3,2.39957427978516,2.61475157737732,182,197,2.27191495895386,16
4,4,4,3.15636714125867,-12.8404493331909,4,1,1.72647976875305,1.8218834400177,104,122,1.09965181350708,19
4,4,7,3.93975315819262,-21.9571952819824,4,0,1.58799374103546,1.66663956642151,250,250,2.11765623092651,1
4,4,4,2.75038209315971,-39.8930511474609,4,3,2.31841158866882,2.37651777267456,85,91,2.97289776802063,7
4,4,6,3.75100070945336,-14.8301973342896,4,1,1.86023640632629,1.99718749523163,139,148,2.14264869689941,10
4,5,6,2.49855302460492,23.4190406799316,4,2,2.00416350364685,2.05792331695557,242,244,2.48074173927307,3
4,5,5,2.5003767850867,-28.122579574585,4,4,2.0110239982605,2.15981030464172,136,155,1.39207887649536,20
4,5,6,4.47269585725735,-33.1764106750488,4,1,2.41460132598877,2.41564774513245,207,217,2.74188590049744,11
4,5,6,3.40159256989136,17.5489330291748,4,0,1.71865272521973,1.78767323493958,250,250,1.21198832988739,1
4,5,6,4.33576568262652,31.2176742553711,4,0,1.97549951076508,1.97567975521088,250,250,2.06537818908691,1
4,5,3,3.14993632244295,-13.6062545776367,4,0,2.38457989692688,2.41355228424072,250,16,4.47206449508667,235
4,5,3,2.43083631558693,-8.69376182556152,4,2,1.98334324359894,1.91737711429596,191,195,3.6648154258728,5
4,5,6,4.09045154231717,-20.5375881195068,4,1,2.02659296989441,2.07836508750916,46,60,1.48207926750183,15
4,5,4,2.92334037832916,-18.0017471313477,4,0,1.86611902713776,1.92003190517426,250,250,1.50330758094788,1
4,5,4,2.84658567639417,-62.9305229187012,4,0,1.92695260047913,1.99657797813416,250,250,1.69912695884705,1
4,5,6,3.92059766015154,-1.45077264308929,4,3,1.86192727088928,1.90188658237457,4,9,2.1103880405426,6
4,5,7,3.9870054142666,11.3757429122925,4,0,1.63813900947571,1.64152455329895,250,250,1.06077492237091,1
4,5,6,2.78272458034917,33.4272651672363,4,1,2.26756072044373,2.3441743850708,44,65,3.17152070999146,22
4,5,5,2.37037949374644,-0.223354071378708,4,1,1.83716034889221,2.01189613342285,123,133,1.5709320306778,11
4,6,6,5.90902834408917,12.8024654388428,4,0,1.76279270648956,1.68011939525604,250,250,1.83882999420166,1
4,6,7,3.75096649912302,-2.00178718566895,4,0,1.83057904243469,1.84036612510681,250,250,1.90194416046143,1
4,6,1,2.13284511773963,-32.0904884338379,4,1,2.07998371124268,2.11039233207703,143,156,1.97446191310883,14
4,6,4,5.88898385188077,8.10998058319092,4,0,1.9294308423996,1.94195210933685,250,250,2.18423938751221,1
4,6,2,2.58107746244059,9.01126194000244,4,0,1.57721817493439,1.54600787162781,250,250,1.46612823009491,1
4,6,5,2.53779253386892,-50.3452377319336,4,0,1.68905460834503,1.69682323932648,250,250,2.23634076118469,1
4,6,0,3.44235195755027,54.5562629699707,4,5,2.82637572288513,2.89642691612244,222,240,2.47171568870544,19
4,6,5,2.31012698850827,5.09709978103638,4,2,2.46207714080811,2.39949727058411,119,129,2.67203593254089,11
4,6,7,4.25110404731822,10.6520166397095,4,1,2.05089712142944,2.05912351608276,69,80,2.50989937782288,12
4,6,7,4.92024883421254,12.0665044784546,4,0,1.656853556633,1.68605148792267,250,250,1.47794079780579,1
4,6,7,4.10459276186884,-9.68068504333496,4,0,1.86426711082458,1.89776730537415,250,250,2.10013437271118,1
4,6,7,5.59596104422235,-57.3396453857422,4,4,2.13376379013062,2.37509036064148,200,213,2.14996433258057,14
4,6,7,2.1054516750155,33.6347160339355,4,2,2.06070971488953,2.10922980308533,88,91,2.08833837509155,4
4,7,6,3.43352736448287,37.5839538574219,4,1,2.17283201217651,2.16321635246277,212,220,2.3378119468689,9
